id,item_id,invoice_id,quantity,unit_price,created_at,updated_at
2333,1390,518,5,27388,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2334,2349,519,4,57671,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2335,2326,519,7,41967,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2336,2336,519,3,69616,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2337,2362,519,2,1045,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2338,2358,519,3,5992,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2339,2346,519,1,87049,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2340,2344,519,4,7010,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2341,1396,520,10,91790,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2342,1396,520,5,91790,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2343,1398,520,8,76797,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2344,2066,521,7,48672,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2345,47,522,9,84787,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2346,44,522,1,64814,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2347,282,523,5,29921,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2348,285,523,3,66098,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2349,281,523,3,30695,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2350,281,523,2,30695,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2351,951,524,3,29868,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2352,958,524,7,64638,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2353,965,524,2,87768,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2354,965,524,2,87768,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2355,780,525,2,72687,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2356,781,525,3,7533,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2357,800,525,3,93246,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2358,348,526,6,87108,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2359,357,526,10,49018,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2360,362,526,1,15726,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2361,360,526,9,1474,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2362,349,526,2,62273,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2363,1397,527,4,99188,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2364,1396,527,8,91790,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2365,1396,527,10,91790,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2366,2302,528,6,3590,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2367,2301,528,1,53742,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2368,2301,528,1,53742,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2369,2301,528,4,53742,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2370,1928,529,10,5488,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2371,208,530,7,48543,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2372,207,530,5,32427,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2373,1034,531,3,44870,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2374,1029,531,4,22795,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2375,1019,531,8,22532,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2376,1021,531,8,66539,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2377,1025,531,6,71450,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2378,605,532,4,71725,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2379,620,532,6,62155,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2380,618,532,5,47622,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2381,605,532,10,71725,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2382,617,532,1,75942,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2383,2184,533,3,50976,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2384,2179,533,10,53087,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2385,2195,533,4,94713,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2386,2206,533,7,32294,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2387,2184,533,5,50976,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2388,97,534,8,28455,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2389,101,534,9,25616,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2390,100,534,5,58238,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2391,94,534,8,85239,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2392,1980,535,1,98771,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2393,1980,535,9,98771,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2394,1321,536,10,58339,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2395,1278,536,10,44884,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2396,2033,537,6,40834,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2397,2041,537,10,92302,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2398,2030,537,10,74285,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2399,2031,537,1,12205,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2400,126,538,10,14733,2012-03-27 14:54:35 UTC,2012-03-27 14:54:35 UTC
2401,145,538,3,59897,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2402,630,539,7,46111,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2403,640,539,4,86457,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2404,641,539,2,22941,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2405,2067,540,6,23120,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2406,2077,540,6,10133,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2407,2091,540,1,32596,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2408,2098,540,9,49169,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2409,2084,540,1,70184,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2410,2089,540,2,98668,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2411,2056,540,1,32289,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2412,2301,541,5,53742,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2413,2302,541,8,3590,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2414,2050,542,3,24239,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2415,2053,542,4,27224,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2416,508,543,7,71583,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2417,481,543,7,79568,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2418,73,544,3,40005,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2419,76,544,2,74183,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2420,913,545,2,49105,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2421,904,545,4,80662,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2422,227,546,2,85319,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2423,227,546,6,85319,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2424,227,546,7,85319,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2425,227,546,10,85319,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2426,227,546,6,85319,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2427,227,546,4,85319,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2428,632,547,3,88417,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2429,629,547,8,73,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2430,625,547,3,74784,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2431,624,547,10,86439,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2432,626,547,6,17150,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2433,2174,548,4,78808,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2434,583,549,1,30410,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2435,590,549,10,80827,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2436,585,549,10,65382,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2437,589,549,6,84793,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2438,588,549,5,31650,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2439,2339,550,5,27374,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2440,2327,550,7,54136,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2441,2328,550,4,20528,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2442,1694,551,10,10754,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2443,1695,551,10,34457,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2444,1699,551,2,12773,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2445,1703,551,6,20828,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2446,1700,551,5,98244,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2447,605,552,4,71725,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2448,2201,553,6,22944,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2449,2231,554,6,81761,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2450,2175,555,9,41529,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2451,2174,555,8,78808,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2452,96,556,9,25737,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2453,688,557,6,70376,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2454,684,557,2,84795,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2455,698,557,3,10591,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2456,679,557,1,30402,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2457,2393,558,8,71293,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2458,2377,558,8,62912,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2459,2368,558,9,85418,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2460,2382,558,9,48168,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2461,2390,558,4,96694,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2462,2378,558,2,30870,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2463,2372,558,7,91927,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2464,1102,559,10,7796,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2465,1105,559,9,69658,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2466,1105,559,4,69658,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2467,1105,559,7,69658,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2468,1104,559,10,39762,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2469,1102,559,4,7796,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2470,1102,559,7,7796,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2471,2225,560,3,78732,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2472,2227,560,8,64081,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2473,2226,560,8,74445,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2474,2236,560,3,4206,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2475,2220,560,4,49656,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2476,2232,560,10,98399,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2477,2244,560,3,57619,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2478,2229,560,5,95290,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2479,523,561,4,34873,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2480,523,561,4,34873,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2481,527,561,9,79977,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2482,521,561,5,74122,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2483,521,561,7,74122,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2484,529,561,3,79140,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2485,524,561,8,89774,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2486,520,561,3,17149,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2487,849,562,3,35772,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2488,847,562,3,70783,2012-03-27 14:54:36 UTC,2012-03-27 14:54:36 UTC
2489,849,562,10,35772,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2490,849,562,10,35772,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2491,849,562,8,35772,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2492,848,562,7,50051,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2493,849,562,10,35772,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2494,847,562,2,70783,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2495,1723,563,3,36896,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2496,1720,563,6,93519,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2497,1726,563,8,34791,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2498,1726,563,4,34791,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2499,1721,563,10,49805,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2500,1719,563,10,3160,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2501,586,564,3,17304,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2502,588,564,2,31650,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2503,1618,565,4,94703,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2504,1600,565,7,62489,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2505,1632,565,8,26944,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2506,1922,566,8,46383,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2507,1919,566,10,96379,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2508,1921,566,10,78660,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2509,1922,566,7,46383,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2510,1918,566,8,72018,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2511,1918,566,4,72018,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2512,1919,566,1,96379,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2513,1921,566,4,78660,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2514,1924,567,4,74641,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2515,1923,567,3,83466,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2516,1927,567,5,88937,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2517,1925,567,9,81647,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2518,1923,567,1,83466,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2519,1924,567,2,74641,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2520,1927,567,7,88937,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2521,1927,567,2,88937,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2522,46,568,7,39226,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2523,43,568,10,45150,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2524,2123,569,5,58676,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2525,2106,569,6,28276,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2526,2099,569,4,91749,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2527,2130,569,3,46139,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2528,2128,569,8,93260,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2529,2099,569,8,91749,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2530,437,570,9,63892,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2531,420,570,1,34027,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2532,414,570,2,38841,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2533,429,570,3,88059,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2534,411,570,3,35974,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2535,432,570,9,46366,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2536,422,570,1,31527,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2537,417,570,2,46432,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2538,1229,571,8,54715,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2539,1230,571,5,31400,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2540,1224,571,1,95715,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2541,2302,572,1,3590,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2542,2029,573,8,82413,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2543,2032,573,7,45339,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2544,2028,573,1,13256,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2545,2041,573,2,92302,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2546,2030,573,6,74285,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2547,2030,573,10,74285,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2548,2032,573,5,45339,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2549,1800,574,8,65003,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2550,1782,574,9,23208,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2551,1796,574,3,74469,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2552,1796,574,6,74469,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2553,1783,574,7,61013,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2554,1378,575,5,66960,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2555,1373,575,5,53654,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2556,1390,575,2,27388,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2557,1153,576,7,5915,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2558,1168,576,9,94490,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2559,1142,576,4,75895,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2560,1158,576,7,33739,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2561,193,577,3,98077,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2562,197,577,9,14957,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2563,682,578,4,5944,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2564,684,578,6,84795,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2565,687,578,6,37333,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2566,696,578,7,38132,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2567,682,578,3,5944,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2568,691,578,5,12693,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2569,209,579,7,23092,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2570,209,579,2,23092,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2571,209,579,5,23092,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2572,209,579,8,23092,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2573,208,579,9,48543,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2574,207,579,2,32427,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2575,208,579,6,48543,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2576,208,579,5,48543,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2577,560,580,1,65896,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2578,575,580,7,1047,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2579,581,580,7,77074,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2580,555,580,1,1561,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2581,89,581,1,62500,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2582,81,581,8,13774,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2583,82,581,2,58542,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2584,81,581,8,13774,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2585,85,581,10,6853,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2586,91,581,5,58637,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2587,82,581,3,58542,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2588,87,581,8,38836,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2589,1969,582,8,72628,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2590,1936,582,4,43485,2012-03-27 14:54:37 UTC,2012-03-27 14:54:37 UTC
2591,1959,582,2,67941,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2592,1946,582,3,54027,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2593,1944,582,5,84712,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2594,1940,583,9,6944,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2595,1938,583,9,98077,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2596,1954,583,7,43407,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2597,1971,583,7,17595,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2598,1953,583,7,78554,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2599,1933,583,6,99182,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2600,1963,583,6,72509,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2601,2432,584,8,78275,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2602,2401,584,2,30757,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2603,2417,584,9,60668,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2604,2430,584,10,14790,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2605,2422,584,8,94035,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2606,2401,584,2,30757,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2607,2405,584,3,90631,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2608,227,585,10,85319,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2609,227,585,10,85319,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2610,227,585,8,85319,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2611,227,585,5,85319,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2612,227,585,1,85319,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2613,227,585,5,85319,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2614,227,585,7,85319,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2615,227,585,3,85319,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2616,281,586,8,30695,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2617,283,586,8,14797,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2618,284,586,7,14406,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2619,284,586,2,14406,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2620,281,586,8,30695,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2621,148,587,6,35848,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2622,166,587,7,79569,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2623,164,587,1,90850,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2624,143,587,4,37756,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2625,135,587,3,10653,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2626,147,587,8,46349,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2627,139,587,6,37587,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2628,148,587,3,35848,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2629,414,588,5,38841,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2630,427,588,2,56,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2631,413,588,1,14764,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
2632,1928,589,6,5488,2012-03-27 14:54:38 UTC,2012-03-27 14:54:38 UTC
